sigma	i_sigma	i_Q	i_root_loc	degree_approx	h	detJ	normJinv	cond_root	cond_eig	err_est_root	err_est_eig	detJ_hat	cond_hat	err_est_hat	dist_z	pred_dist_z	test_dist_z	max_A2	approx_err	scale_factor	expected_x	expected_y	expected_z
0.01	3	2	1	3	0.0127427498570313	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.0579185133311242	17.2656365380605	2.20011687526925e-16	1.38470795132406e-05	1.47806335226174e-07	0.0641773056522147	0.559427584059049	1.1599249524985e-05	1.79585996384905	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	2	1	3	0.0042813323987194	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.188421206289112	5.30725824175868	2.2722136658812e-17	3.08075787103235e-11	1.2686253262775e-08	0.0641773056522147	3.92385992648522	2.96315541081782e-06	2.66099010708352	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	2	1	3	0.00143844988828766	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.212824843359753	4.69869957009498	6.75884387170041e-18	8.34887714518118e-14	1.7994061101042e-10	0.0641773056522147	4.67027225604197	1.25093416514233e-07	2.77123979897842	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	2	1	3	0.000483293023857175	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.213139991724409	4.69175208232627	2.26749105105566e-18	4.72955008490317e-14	1.76434119160952e-11	0.0641773056522147	4.58855402793776	3.65066554763871e-08	2.77260699676178	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	2	1	3	0.000162377673918872	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.213437619835878	4.68520966814072	7.60773447734901e-19	5.66069413565629e-12	1.51424965492098e-11	0.0641773056522147	4.57076884653079	9.32547941090434e-08	2.77389695017108	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	2	1	3	5.45559478116851e-05	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.213559016492048	4.68254638191423	2.55460756037508e-19	7.9219963922128e-12	1.59728929817489e-11	0.0641773056522147	4.56583994418729	2.92780047317365e-07	2.77442275249838	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	2	1	3	1.83298071083244e-05	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.213602216588392	4.6815993577772	8.58128131865113e-20	3.04978264864531e-13	1.4659038544585e-11	0.0641773056522147	4.56430078061051	7.9973774180786e-07	2.77460981593308	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	2	1	3	6.15848211066027e-06	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.213617006848753	4.68127521657501	2.88295496763545e-20	1.20078391674383e-11	1.60426502515802e-11	0.0641773056522147	4.56379688135456	2.60496823134559e-06	2.77467385436724	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	2	1	3	2.06913808111479e-06	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.213622003320524	4.68116572476653	9.68597826512375e-21	9.24188503503842e-11	1.72071951884224e-11	0.0641773056522147	4.5636291936138	8.31611739471327e-06	2.77469548727576	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	2	1	3	6.95192796177561e-07	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.21362366134356	4.68112939227153	3.25428743148221e-21	5.80314685194594e-11	1.88277033807898e-11	0.0641773056522147	4.56357302178919	2.70827078248104e-05	2.77470266583892	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	2	1	3	2.33572146909012e-07	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.213624309951393	4.68111517938915	1.09337812237829e-21	2.35976904683355e-10	1.09686481695614e-11	0.0641773056522147	4.56355875787456	4.69604287784975e-05	2.77470547403606	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	2	1	3	7.84759970351461e-08	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.213625084124503	4.68109821511967	3.67353849650958e-22	5.18140419458746e-10	1.49109268141247e-11	0.0641773056522147	4.56356530250319	0.000190006210528892	2.77470882587021	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	2	1	3	2.63665089873036e-08	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.213627017328234	4.68105585382731	1.23423101240008e-22	7.0050409917144e-10	1.31492764122624e-11	0.0641773056522147	4.56365145217791	0.000498711316640144	2.77471719576943	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	2	1	3	8.85866790410083e-09	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.213624323221895	4.68111488859479	4.14684422190032e-23	2.45399811582558e-10	1.92781328656651e-11	0.0641773056522147	4.56359644020595	0.00217618868596947	2.77470553149165	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	2	1	3	2.97635144163131e-09	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.213640348006694	4.68076376644296	1.39315979841881e-23	2.06226147270172e-11	1.31968078312555e-11	0.0641773056522147	4.56417647016321	0.00443388762720254	2.77477491021312	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	2	1	3	1e-09	-1.00000000000006e-06	100.000000000049	100.000000000049	999999.99999994	1.0000000000005e-13	9.9999999999994e-10	0.21367412240516	4.6800239015553	4.6800239015553e-24	5.11468645214563e-12	1.74959410624211e-11	0.0641773056522147	4.56529144643278	0.0174959410624211	2.77492112387897	0.178021732239827	-0.419145894906524	-0.825175778452706
0.01	3	3	1	3	1	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	0.212105315550613	4.71463903393489	4.7146390339349e-15	0.00206382481993961	0.072726166670825	0.0548240849195953	1.76034271617181	0.072726166670825	2.7681132287644	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	0.335981828628378	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	0.519173564525183	1.92613813246552	6.47147411936613e-16	0.0347548735457422	0.0269114784590814	0.0548240849195953	10.9729457509509	0.0800980177081172	3.73053274961583	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	0.112883789168469	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	0.416962109534636	2.39829945487393	2.70729130026842e-16	0.0026110933137794	0.000759553610454916	0.0548240849195953	8.39836136165767	0.00672863319038086	3.46762557273558	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	0.0379269019073225	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	0.176672784658515	5.66018134560379	2.14673142672372e-16	0.000610773897231187	7.39024779236299e-06	0.0548240849195953	2.37610030606208	0.000194855034835739	2.60449314133391	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	0.0127427498570313	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.0732102901859328	13.6592820143219	1.74056813935151e-16	1.62429408189224e-05	6.27232708426e-08	0.0548240849195953	0.69041793727101	4.92227121667854e-06	1.94173835565199	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	0.0042813323987194	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.14986122334559	6.67284022961651	2.85686470665353e-17	1.60820912142867e-10	3.20691862069791e-09	0.0548240849195953	2.06545831282948	7.49046867198899e-07	2.46545127818992	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	0.00143844988828766	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.159849083398369	6.25590074550409	8.99879972850907e-18	6.27498053518138e-13	5.41013236053031e-11	0.0548240849195953	2.50307265850572	3.76108504340777e-08	2.51904958805087	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	0.000483293023857175	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.166623371994432	6.00155901318225	2.90051160333814e-18	9.67004254448511e-14	6.73241832450874e-12	0.0548240849195953	2.76277312531808	1.39303031332361e-08	2.55414357471903	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	0.000162377673918872	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.169520890535164	5.89897797754058	9.57862322491693e-19	3.80140363631654e-13	5.54012492825677e-12	0.0548240849195953	2.86978129285492	3.41187602614923e-08	2.56886377797127	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	5.45559478116851e-05	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.17057543711194	5.86250879336015	3.19834723776102e-19	2.14129824982479e-11	7.16799915041287e-12	0.0548240849195953	2.90834549986209	1.31388041779701e-07	2.57417952110524	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	1.83298071083244e-05	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.170939335448911	5.85002859273939	1.07229895683095e-19	4.98745489352359e-12	6.87602080391912e-12	0.0548240849195953	2.92161361269877	3.75127832130673e-07	2.57600876904699	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	6.15848211066027e-06	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.171062700760251	5.84580972681783	3.60013146249314e-20	1.86572979288258e-12	8.16380848584655e-12	0.0548240849195953	2.9261072844074	1.32562023225091e-06	2.57662831380126	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	2.06913808111479e-06	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.171104264555011	5.84438969186824	1.20928492723193e-20	4.4217074446351e-11	5.22547134586476e-12	0.0548240849195953	2.92762109701275	2.525433847822e-06	2.57683698149519	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	6.95192796177561e-07	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.171118264473794	5.84391153729324	4.06264520222519e-21	2.30825358826792e-11	7.08139228551609e-12	0.0548240849195953	2.92813034497521	1.01862279420217e-05	2.57690725935508	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	2.33572146909012e-07	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.171122999453843	5.84374983603375	1.36493719520159e-21	7.38734629024407e-11	5.19699262752312e-12	0.0548240849195953	2.92830236549138	2.22500529121206e-05	2.57693102750155	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	7.84759970351461e-08	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.171124540544604	5.84369720916416	4.58589964860658e-22	1.82611659127474e-09	6.55911499652062e-12	0.0548240849195953	2.9283584706473	8.35811616841653e-05	2.57693876320956	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	2.63665089873036e-08	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.17112530567938	5.84367108084877	1.54077206072045e-22	2.45691689215732e-10	7.50024808521476e-12	0.0548240849195953	2.92839066814142	0.000284461173408523	2.57694260388708	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	8.85866790410083e-09	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.171123399108596	5.84373618809075	5.17677182094721e-23	3.7031711030977e-11	7.85978905170531e-12	0.0548240849195953	2.92833949249133	0.000887242770221341	2.57693303362567	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	2.97635144163131e-09	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.171118219040353	5.84391308890483	1.739353914693e-23	1.71529457304587e-13	6.7326954085489e-12	0.0548240849195953	2.92820594861754	0.00226206331496215	2.57690703129102	0.115751821628483	0.842405296273381	0.5106970844906
0.01	3	3	1	3	1e-09	1.00000000000012e-06	100.000000000007	100.000000000007	999999.999999879	1.00000000000007e-13	9.9999999999988e-10	-0.171136586691326	5.84328587669958	5.84328587669959e-24	1.76902936743772e-12	5.54892797216144e-12	0.0548240849195953	2.92864382713469	0.00554892797216144	2.57699922882907	0.115751821628483	0.842405296273381	0.5106970844906
0.001	4	1	1	3	1	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	-0.00448284645237504	223.072552366855	2.23072552366855e-13	0.0363649071507527	0.0411738590633353	0.0112630812471879	0.457222727744283	0.0411738590633353	1.64886318416605	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	0.335981828628378	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	-0.011976278683102	83.4983909827479	2.80539420899109e-14	0.016272283971362	0.0162748915175344	0.0112630812471879	2.82611904635303	0.048439796830607	2.28791892723814	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	0.112883789168469	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	-0.0158860432111221	62.948336896118	7.10584679068713e-15	0.00718577748956345	0.000985758274391535	0.0112630812471879	4.19979891558478	0.00873250518655411	2.51384548406082	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	0.0379269019073225	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	-0.0231316334955056	43.2308423092687	1.63961191563456e-15	0.00120892489657221	5.20096706030685e-05	0.0112630812471879	5.92252738787212	0.00137131344738251	2.84928199806894	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	0.0127427498570313	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	-0.0356735835099234	28.0319469369212	3.57204087822763e-16	0.000494232681713558	2.58741953723694e-06	0.0112630812471879	8.30913746598614	0.000203050327932885	3.29191727167977	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	0.0042813323987194	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	-0.0322009785451297	31.0549568733912	1.32956593002884e-16	1.16246339387782e-07	5.975377791532e-08	0.0112630812471879	6.14050019150933	1.39568181936056e-05	3.1814347699597	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	0.00143844988828766	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	0.0281412175851034	35.5350651398024	5.11154104806436e-17	6.36546371168834e-13	8.79061503140889e-10	0.0112630812471879	4.26726499513367	6.11117224380564e-07	3.04168541067006	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	0.000483293023857175	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	0.10658530061298	9.38215677254673	4.53433091690618e-18	7.69939667577546e-14	3.58684811783297e-10	0.0112630812471879	15.726847409504	7.42168403178312e-07	4.74131822267952	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	0.000162377673918872	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	0.148943331418671	6.71396289095386	1.09019767701072e-18	2.39325226303322e-12	1.08514253446297e-09	0.0112630812471879	23.7945105921922	6.68283088600674e-06	5.3007870128012	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	5.45559478116851e-05	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	0.160286193074119	6.23884054403601	3.40365859125854e-19	4.98762142697728e-12	6.96591676260858e-10	0.0112630812471879	26.1587569497422	1.27683910591259e-05	5.43207016983322	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	1.83298071083244e-05	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	0.161471205649161	6.19305464388965	1.1351749703381e-19	1.6832091276342e-12	7.98215290545908e-10	0.0112630812471879	26.2134822381318	4.35473917335116e-05	5.44542393590688	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	6.15848211066027e-06	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	0.161822387365362	6.17961467681354	3.80570464379298e-20	1.85684800868557e-13	8.90445877722603e-10	0.0112630812471879	26.2317502178255	0.000144588530375245	5.44936880566095	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	2.06913808111479e-06	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	0.161934395131547	6.17534032339241	1.2777631826975e-20	6.1469940249026e-11	9.4483407596919e-10	0.0112630812471879	26.2377527027564	0.00045663171761845	5.45062580284404	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	6.95192796177561e-07	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	0.16197194541325	6.1739086818315	4.29205683986736e-21	4.44231873508727e-11	9.65037469097938e-10	0.0112630812471879	26.23988245612	0.00138815803961734	5.45104707780133	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	2.33572146909012e-07	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	0.161984980139156	6.17341187523023	1.44193706545111e-21	2.07880879177225e-10	9.31322344039859e-10	0.0112630812471879	26.2405379748369	0.00398730052518914	5.4511932985938	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	7.84759970351461e-08	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	0.161979846123207	6.17360754398647	4.84480007318037e-22	8.97288854329048e-10	8.46639329253746e-10	0.0112630812471879	26.2395837428115	0.0107885131918053	5.45113570722743	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	2.63665089873036e-08	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	0.161990660678148	6.17319539171988	1.62765611776163e-22	1.66974767346062e-11	9.25222484621571e-10	0.0112630812471879	26.2420592565714	0.0350908224166915	5.45125701922208	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	8.85866790410083e-09	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	0.161973039345194	6.17386698454685	5.4692237300193e-23	1.17253928788585e-10	7.19849859092335e-10	0.0112630812471879	26.2445029310746	0.0812593797267311	5.45105934959957	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	2.97635144163131e-09	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	0.161999056035217	6.17287547516703	1.8372646819524e-23	1.11577413974828e-12	1.62313675202994e-09	0.0112630812471879	26.249905713559	0.545344454060945	5.45135119020365	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	1	1	3	1e-09	-1.00000000000484e-09	1000.00000000286	1000.00000000286	999999999.995164	1.00000000000286e-12	9.99999999995164e-07	0.161649826671993	6.18621139649671	6.18621139649671e-24	6.8122174567975e-12	1.00428988918497e-09	0.0112630812471879	26.1516081519778	1.00428988918497	5.44743112299131	-0.828464049577169	0.935085514782897	-0.484704448759287
0.001	4	2	1	3	1	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	6.18592843030442e-05	16165.7221105416	1.61657221105416e-11	0.0120328516940815	0.000230909990098397	0.00199268666694907	0.00454265499167307	0.000230909990098397	0.395489505402368	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	0.335981828628378	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	0.00221273804457305	451.928777765898	1.51839857163574e-13	0.0398574967329783	0.00166204658449	0.00199268666694907	0.492794844752591	0.00494683474780522	1.30309676804313	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	0.112883789168469	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	0.00231433205232804	432.090113859884	4.87759693147389e-14	0.00281318373310646	8.51010274051565e-05	0.00199268666694907	0.604277859927208	0.000753881740080065	1.32274224305746	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	0.0379269019073225	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	0.000674219122342383	1483.19732689542	5.62530795263656e-14	0.00484994693362073	9.56278367511147e-07	0.00199268666694907	0.172513343190702	2.52137221713467e-05	0.876866924252674	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	0.0127427498570313	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	-0.00735085186202915	136.038654943586	1.73350655083312e-15	0.000178514628854931	3.87527451923547e-07	0.00199268666694907	1.68729983289292	3.041160316819e-05	1.94437139648888	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	0.0042813323987194	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	-0.0560373090714759	17.8452537527185	7.64014630548825e-17	4.28940666208355e-07	1.08802066299514e-07	0.00199268666694907	8.71889695114433	2.54131322137141e-05	3.82671181604778	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	0.00143844988828766	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	-0.12741347772689	7.84846326966677	1.1289621113482e-17	1.89608884149095e-11	9.66878105182963e-09	0.00199268666694907	24.4346198571972	6.72166693505005e-06	5.03197478971151	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	0.000483293023857175	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	0.182627609095742	5.47562334606129	2.6463305644209e-18	5.21083176607817e-13	8.74159340421474e-10	0.00199268666694907	46.4305890006874	1.80875638022826e-06	5.67355772408967	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	0.000162377673918872	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	0.203913872978302	4.90403122354704	7.96305182905089e-19	3.0320190802513e-13	7.04635378018283e-10	0.00199268666694907	44.7796279186512	4.33948437006393e-06	5.88593675326407	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	5.45559478116851e-05	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	0.210433851771545	4.7520871360832	2.59254617792736e-19	8.20343792895528e-13	9.42327121298995e-10	0.00199268666694907	45.2684538502324	1.72726743663532e-05	5.94801244040636	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	1.83298071083244e-05	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	0.212707476802932	4.70129219259403	8.61737790501199e-20	6.8388628093885e-12	6.59975737043384e-10	0.00199268666694907	45.567023944911	3.60056018671173e-05	5.96935744615664	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	6.15848211066027e-06	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	0.213485277813097	4.68416375238524	2.88473386724678e-20	1.74539271924345e-11	8.40130760659633e-10	0.00199268666694907	45.6833967189832	0.000136418478703604	5.97662458523101	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	2.06913808111479e-06	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	0.213748296595662	4.67839985593735	9.68025530060191e-21	1.811151228992e-11	7.87918291756872e-10	0.00199268666694907	45.7243173780477	0.000380795413775559	5.97907802435391	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	6.95192796177561e-07	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	0.213837038148108	4.67645833790206	3.251040148134e-21	1.20007948023471e-10	7.98540614291604e-10	0.00199268666694907	45.7383146393758	0.00114866065742092	5.97990535142194	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	2.33572146909012e-07	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	0.213867295826374	4.67579671840917	1.09213587802894e-21	7.55886681025331e-09	1.04165299828631e-09	0.00199268666694907	45.7432258312835	0.00445966272978637	5.98018738787401	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	7.84759970351461e-08	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	0.213872388483211	4.67568537992225	3.66929072012054e-22	6.46744324761528e-11	8.58472399090144e-10	0.00199268666694907	45.7438139522041	0.0109392990407713	5.98023485469269	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	2.63665089873036e-08	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	0.213880923247664	4.67549880005916	1.23276581131887e-22	6.04589711628023e-11	9.5865591026917e-10	0.00199268666694907	45.7462936102894	0.0363588486716537	5.98031440246619	-0.438048939726221	-0.359761659761378	0.434678271536624
0.001	4	2	1	3	8.85866790410083e-09	-1.00000000000166e-09	1000.00000000032	1000.00000000032	999999999.998342	1.00000000000032e-12	9.99999999998342e-07	0.21388551712276	4.67539837877871	4.14178015569721e-23	9.51438927643267e-12	9.36443509200397e-10	0.00199268666694907	45.7513709651068	0.105709291660759	5.98035721853457	-0.438048939726221	-0.359761659761378	0.434678271536624
